emp_no,first_name,last_name,to_date,count
15656,Mohammad,Schaaf,9999-01-01,2
15682,Hiroyasu,Przulj,9999-01-01,2
15687,Dekang,Ambroszkiewicz,9999-01-01,2
15703,Chenye,Hanratty,9999-01-01,1
15708,Reuven,Kushnir,9999-01-01,2
15714,Troy,Bala,9999-01-01,2
15715,Insup,Ibel,9999-01-01,1
15726,Zhilian,Parascandalo,9999-01-01,2
15739,Poorav,Bahr,9999-01-01,1
15740,Stepehn,Pocchiola,9999-01-01,2
15750,Arumugam,Bresenham,9999-01-01,2
15765,Tonny,Taubenfeld,9999-01-01,2
15767,Baocai,Broomell,9999-01-01,3
15769,Pranay,Oskamp,9999-01-01,1
15788,Taegyun,Deyuan,9999-01-01,2
15799,Manton,Gelosh,9999-01-01,2
15809,Mingsen,Antonisse,9999-01-01,2
15819,Magdalena,Rajcani,9999-01-01,2
15821,Aleksander,Antonakopoulos,9999-01-01,2
15846,Bowen,Litecky,9999-01-01,1
15861,Gio,Anido,9999-01-01,2
15866,Angel,Seiwald,9999-01-01,2
15869,Guoxiang,Bala,9999-01-01,2
15876,Munehiro,Vakili,9999-01-01,3
15877,Yannik,Kroll,9999-01-01,1
15880,Miquel,Dechter,9999-01-01,1
15889,Sasan,Azumi,9999-01-01,2
15892,Lunjin,Pettis,9999-01-01,2
15901,Marsja,Fargier,9999-01-01,2
15902,Kazuhide,Stille,9999-01-01,2
15905,DeForest,Petersohn,9999-01-01,2
15911,Shaibal,Viele,9999-01-01,2
15934,Kensyu,Shinomoto,9999-01-01,1
15938,Garnik,Covnot,9999-01-01,2
15942,Murthy,Rosca,9999-01-01,2
15943,Yakkov,Demke,9999-01-01,2
15945,Hauke,Larfeldt,9999-01-01,2
15948,Karoline,Versino,9999-01-01,2
15955,Yuguang,Dratva,9999-01-01,2
15971,Arumugam,Aloia,9999-01-01,1
15977,King,Ballarin,9999-01-01,2
15978,Kaijung,Wielonsky,9999-01-01,1
15993,Yoshimitsu,Peir,9999-01-01,1
16000,Marek,Demos,9999-01-01,2
16018,Boutros,Papadias,9999-01-01,2
16019,Chaoyi,Heystek,9999-01-01,2
16025,Doowon,Luce,9999-01-01,2
16028,JiYoung,Takkinen,9999-01-01,2
16033,Wayne,Spelt,9999-01-01,1
16052,Maria,Rodham,9999-01-01,2
16066,Marsha,Penn,9999-01-01,2
16068,Leandro,Zongker,9999-01-01,2
16076,Marko,Ebeling,9999-01-01,1
16077,Kannan,Heemskerk,9999-01-01,3
16086,Mohammad,Denos,9999-01-01,3
16094,Berto,Rosar,9999-01-01,2
16099,Mohan,Ferretti,9999-01-01,1
16126,Tse,Crabtree,9999-01-01,1
16130,Kerryn,Belinskaya,9999-01-01,2
16134,Annemarie,Chaudhuri,9999-01-01,2
16138,Leucio,Krzyzanowski,9999-01-01,2
16154,Monique,Docker,9999-01-01,1
16185,Marin,Winter,9999-01-01,1
16192,Leandro,Sigstam,9999-01-01,1
16201,Krassimir,Olano,9999-01-01,1
16227,Hitomi,Vural,9999-01-01,2
16229,Ronnie,Lanzelotte,9999-01-01,1
16230,Ung,Babu,9999-01-01,1
16233,Sushant,Baba,9999-01-01,1
16234,Jacopo,Basart,9999-01-01,2
16246,Makato,Masaki,9999-01-01,1
16252,Carrsten,Mattern,9999-01-01,2
16266,Mikhail,Sethi,9999-01-01,1
16272,Shuho,Zeleznik,9999-01-01,3
16274,Sadun,Navazio,9999-01-01,2
16324,Billie,Bazzichi,9999-01-01,1
16337,Hironoby,Schaad,9999-01-01,2
16341,Boutros,Fendler,9999-01-01,1
16355,Nikolaos,Luca,9999-01-01,2
16364,Yifei,Gini,9999-01-01,2
16365,Janalee,Mellouli,9999-01-01,2
16377,Duri,Stanger,9999-01-01,1
16380,Zhilian,Chleq,9999-01-01,2
16382,Chaoyi,Talmon,9999-01-01,1
16383,Lidong,Czap,9999-01-01,2
16388,Subhankar,Georgatos,9999-01-01,1
16397,Shimshon,Cusworth,9999-01-01,2
16398,Limsoon,Krzyzanowski,9999-01-01,1
16399,Apostol,Collette,9999-01-01,1
16404,Rafols,Rabehasaina,9999-01-01,2
16412,Moss,Tokunaga,9999-01-01,1
16425,Idoia,Beerel,9999-01-01,1
16438,Abdulla,Demeyer,9999-01-01,2
16446,Jouko,Chinin,9999-01-01,2
16447,Zhiguo,Savasere,9999-01-01,2
16448,Tsvetan,Zwicker,9999-01-01,2
16453,Goncalo,Basart,9999-01-01,2
16471,Bogdan,Birta,9999-01-01,1
16479,Jixiang,Eiter,9999-01-01,2
16486,Sanjay,Perin,9999-01-01,2
16487,Arunas,Yemenis,9999-01-01,2
16490,Muzhong,Thiria,9999-01-01,1
16491,Emdad,Radwan,9999-01-01,2
16504,Mong,Cromarty,9999-01-01,1
16510,Mototsugu,Vecchio,9999-01-01,2
16537,Weidon,Seiwald,9999-01-01,1
16539,Gretta,Fetvedt,9999-01-01,2
16546,Sangeeta,Lanphier,9999-01-01,2
16549,Olivera,Thibadeau,9999-01-01,2
16551,Sadegh,Ranon,9999-01-01,1
16556,Mostafa,Hiltgen,9999-01-01,1
16567,Hein,Senzako,9999-01-01,1
16570,Uta,Matzen,9999-01-01,2
16580,Masaru,Valiente,9999-01-01,1
16607,Vishwani,Honglei,9999-01-01,2
16619,Arvind,Boguraev,9999-01-01,2
16657,Yongdong,Heyers,9999-01-01,2
16658,Florian,Soicher,9999-01-01,2
16672,Georgi,Peris,9999-01-01,2
16674,Duke,Takanami,9999-01-01,1
16679,Domenick,Cummings,9999-01-01,1
16683,Hatem,Ghandeharizadeh,9999-01-01,1
16716,Ramachenga,Zumaque,9999-01-01,2
16719,Sasan,Benantar,9999-01-01,2
16723,Mohd,Randt,9999-01-01,2
16729,Kirk,Broomell,9999-01-01,2
16731,Domenico,Versino,9999-01-01,2
16759,Vojin,Masaki,9999-01-01,2
16799,Shigeichiro,Bamford,9999-01-01,2
16801,Gila,Strooper,9999-01-01,1
16803,Ziva,Rohrbach,9999-01-01,2
16806,Sreekrishna,Dayana,9999-01-01,1
16808,Kiyokazu,Katiyar,9999-01-01,2
16851,Leon,Stasinski,9999-01-01,2
16852,Yefim,Fontet,9999-01-01,2
16862,JiYoung,Eppinger,9999-01-01,2
16864,Candido,Gecsel,9999-01-01,2
16869,Yakkov,Huttel,9999-01-01,2
16871,Munir,Stiles,9999-01-01,2
16875,Nikolaos,Radhakrishnan,9999-01-01,1
16880,Honesty,Bresenham,9999-01-01,1
16897,Charlene,Ebeling,9999-01-01,1
16910,Kazunori,Botman,9999-01-01,1
16919,Tesuya,Yurov,9999-01-01,1
16921,Evgueni,Yeung,9999-01-01,1
16954,Akhilish,Apsitis,9999-01-01,2
16955,Sangeeta,Marrakchi,9999-01-01,2
16969,Sanjit,Braccini,9999-01-01,2
16986,Hirochika,Gecseg,9999-01-01,1
16988,Xiong,Peron,9999-01-01,1
16993,Hongzue,Dahlbom,9999-01-01,2
16999,Bezalel,Sadowsky,9999-01-01,2
17012,Valdiodio,Petereit,9999-01-01,1
17018,Berhard,Tasistro,9999-01-01,2
17024,Ewing,Siepmann,9999-01-01,2
17041,Nishit,Montemayor,9999-01-01,2
17046,Fay,Kornyak,9999-01-01,2
17048,Christoph,Murthy,9999-01-01,2
17055,Marin,Wixon,9999-01-01,1
17063,Anoosh,Thiran,9999-01-01,2
17066,Heping,Ruther,9999-01-01,2
17068,Bodh,Gopalakrishnan,9999-01-01,1
17072,Richara,Bala,9999-01-01,2
17076,Gudjon,Hitomi,9999-01-01,1
17078,Gill,Hinsberger,9999-01-01,1
17081,Weiru,Murtafg,9999-01-01,2
17089,Rafail,Erman,9999-01-01,2
17098,Xuedong,Gelosh,9999-01-01,1
17101,Sandeepan,Compeau,9999-01-01,2
17102,Radhika,Garnick,9999-01-01,1
17103,Takahiro,Feldmann,9999-01-01,2
17120,Yifei,Polupanov,9999-01-01,2
17125,Akhilish,Zweizig,9999-01-01,3
17126,Matk,Schapire,9999-01-01,2
17143,Ziyad,Munke,9999-01-01,1
17146,Aemilian,Barbanera,9999-01-01,1
17158,Danai,Vecchio,9999-01-01,2
17159,Quingbo,Mitchem,9999-01-01,2
17160,Shay,Montemayor,9999-01-01,1
17163,Yurii,Papsdorf,9999-01-01,1
17199,Vasilis,Guardalben,9999-01-01,2
17215,Junichi,Langford,9999-01-01,2
17220,Lorien,Panwar,9999-01-01,2
17222,Leen,Muchinsky,9999-01-01,2
17235,Ronnie,Rissanen,9999-01-01,2
17236,Matk,Merro,9999-01-01,2
17245,Neven,Milicia,9999-01-01,1
17260,Abdulah,Famili,9999-01-01,2
17277,Arnd,Hopewell,9999-01-01,1
17280,Xuejia,Merle,9999-01-01,2
17285,Mario,Weiland,9999-01-01,2
17294,Shrikanth,Pietrzykowski,9999-01-01,2
17326,Arumugam,Ramsay,9999-01-01,1
17327,Yongmin,Gihr,9999-01-01,2
17329,Shaunak,Tyugu,9999-01-01,1
17336,Shigenori,Chaudhuri,9999-01-01,2
17339,Fan,Mullainathan,9999-01-01,2
17340,Yurii,Brookman,9999-01-01,2
17352,Muneo,Katiyar,9999-01-01,2
17355,Mingzeng,Weisert,9999-01-01,2
17384,Youngkon,Nooteboom,9999-01-01,2
17387,Shir,Serra,9999-01-01,1
17396,Valeri,Henders,9999-01-01,2
17397,Kenroku,Hardjono,9999-01-01,1
17412,Leni,Vilarrasa,9999-01-01,1
17436,Chirstian,Munawer,9999-01-01,1
17448,Makato,Belinskaya,9999-01-01,2
17468,Abdelghani,Irland,9999-01-01,1
17470,Genevieve,Lichtner,9999-01-01,1
17472,Murthy,Verhoeff,9999-01-01,2
17487,Gully,Staudhammer,9999-01-01,2
17489,Karlis,Vigier,9999-01-01,2
17500,Jinya,Bratsberg,9999-01-01,1
17505,Gunilla,Moffat,9999-01-01,2
17512,Frederique,Hofmeyr,9999-01-01,1
17520,Shahab,Keohane,9999-01-01,2
17539,Cathie,Uhrik,9999-01-01,2
17544,Kien,Marletta,9999-01-01,2
17552,Pradeep,Neiman,9999-01-01,1
17556,Makato,Tsukuda,9999-01-01,2
17559,Annemarie,Papastamatiou,9999-01-01,1
17573,Berthier,Deverell,9999-01-01,2
17576,Behnaam,Krybus,9999-01-01,1
17582,Kauko,Spieker,9999-01-01,1
17584,Emdad,Coorg,9999-01-01,1
17586,Lein,Halevi,9999-01-01,2
17629,Mostafa,Winter,9999-01-01,1
17647,Vasilis,Swab,9999-01-01,2
17657,Thanasis,Zucker,9999-01-01,2
17674,Adib,Braccini,9999-01-01,2
17677,Mingdong,Ramalingam,9999-01-01,2
17683,Bernt,Henders,9999-01-01,2
17688,Faiza,Cincotta,9999-01-01,1
17696,Feiyu,Kusalik,9999-01-01,2
17699,Radhia,Heping,9999-01-01,2
17704,Vatsa,Broomell,9999-01-01,2
17705,Toshimo,Mellouli,9999-01-01,1
17711,Owen,Katiyar,9999-01-01,1
17716,Josyula,Vitiello,9999-01-01,2
17728,Tsuneo,Lienhardt,9999-01-01,1
17742,Tru,Cappelletti,9999-01-01,1
17745,Hatem,Schreiter,9999-01-01,2
17778,Chirstian,Matzov,9999-01-01,2
17791,Matt,Stifter,9999-01-01,1
17798,Guangming,Suessmith,9999-01-01,2
17807,Jianhua,Glowinski,9999-01-01,2
17815,Shuji,Wissmann,9999-01-01,2
17816,Toshimo,Kenevan,9999-01-01,3
17834,Zhilian,Fiutem,9999-01-01,2
17840,Tonny,Sherertz,9999-01-01,2
17841,Hilary,Ramaiah,9999-01-01,1
17849,Mandell,Varker,9999-01-01,2
17869,Xiaocheng,Prochazka,9999-01-01,1
17871,Ebbe,Hedayat,9999-01-01,2
17874,Rutger,Minakawa,9999-01-01,2
17891,Isaac,Luiz,9999-01-01,2
17900,Sakthirel,Belinskaya,9999-01-01,2
17907,Kotesh,Bernini,9999-01-01,2
17916,Sukumar,Morrin,9999-01-01,2
17925,Adamantios,Baezner,9999-01-01,2
17973,Sanjit,Beidas,9999-01-01,2
17986,Oguz,Angelopoulos,9999-01-01,1
17995,Oldrich,Vickson,9999-01-01,1
18006,Vidya,Hanabata,9999-01-01,2
18013,Jiong,Shanbhogue,9999-01-01,2
18016,Somnath,Kaminger,9999-01-01,1
18018,Sasan,Schrooten,9999-01-01,2
18020,Adhemar,Pelz,9999-01-01,2
18030,Jasminko,Brookner,9999-01-01,1
18065,Chriss,Wroclawski,9999-01-01,1
18075,Lein,Goodrum,9999-01-01,1
18080,Satyanarayana,Rosar,9999-01-01,2
18099,Kazuhiko,Fendler,9999-01-01,1
18108,Sanjai,Genin,9999-01-01,1
18123,Kristinn,Hitomi,9999-01-01,1
18130,Claudi,Cairo,9999-01-01,2
18134,Ult,Pesch,9999-01-01,1
18138,Moni,Baezner,9999-01-01,2
18155,Dayanand,Danlos,9999-01-01,2
18181,Gregory,Beerel,9999-01-01,1
18208,Demin,Irland,9999-01-01,2
18210,Mabo,Radhakrishnan,9999-01-01,2
18212,Constantino,Journel,9999-01-01,2
18223,Gully,Mitchem,9999-01-01,1
18237,Limsoon,Tramer,9999-01-01,1
18242,Shichao,Demian,9999-01-01,2
18251,Alair,Panangaden,9999-01-01,1
18261,Shridhar,Baak,9999-01-01,1
18274,Yefim,Karnin,9999-01-01,2
18297,Guther,Nastansky,9999-01-01,1
18310,Ioana,Dalton,9999-01-01,1
18316,Hongzue,Msuda,9999-01-01,1
18322,Tonia,Lueh,9999-01-01,2
18323,Oddvar,Tiemann,9999-01-01,2
18333,Munehiro,Plesums,9999-01-01,2
18375,Gian,Debuse,9999-01-01,2
18376,Wayne,Stranks,9999-01-01,1
18382,Remko,Mattern,9999-01-01,2
18393,Wuxu,Aseltine,9999-01-01,2
18401,Vidya,Itzfeldt,9999-01-01,1
18402,Bernice,Ritzmann,9999-01-01,2
18427,Kiyomitsu,Qiwen,9999-01-01,1
18438,Chiradeep,Iacovou,9999-01-01,2
18443,Florina,Swick,9999-01-01,2
18448,Rosine,Bazelow,9999-01-01,1
18450,Takahito,Hoppenstand,9999-01-01,2
18454,Eric,Anido,9999-01-01,2
18459,Shuzo,Kavanagh,9999-01-01,2
18468,Kirk,Cunliffe,9999-01-01,3
18478,Mitsuyuki,Stranks,9999-01-01,1
18503,Mechthild,Marletta,9999-01-01,2
18511,Pascal,Marzano,9999-01-01,2
18532,Joydip,Onuegbe,9999-01-01,1
18542,Tiina,Anido,9999-01-01,2
18547,Gladys,Sankaranarayanan,9999-01-01,2
18571,Xinglin,Flowers,9999-01-01,2
18573,Zongyan,Baca,9999-01-01,1
18580,Mabo,Bamford,9999-01-01,1
18581,Mitsuyuki,Ranai,9999-01-01,2
18663,Rafols,Sridhar,9999-01-01,2
18664,Itzchak,Akaboshi,9999-01-01,2
18666,Hitofumi,Baja,9999-01-01,2
18671,Shan,Nastansky,9999-01-01,1
18673,Ohad,Orlowski,9999-01-01,1
18679,Roded,Lambe,9999-01-01,2
18701,Mori,Ratnakar,9999-01-01,2
18706,Debaprosad,Schicker,9999-01-01,2
18725,Cullen,Marchegay,9999-01-01,2
18728,Tzvetan,Luft,9999-01-01,2
18770,Fei,Yurek,9999-01-01,2
18771,Domenick,Haraldson,9999-01-01,1
18775,Shay,Akazan,9999-01-01,2
18784,Pohua,Hempstead,9999-01-01,2
18786,Guozhong,Veevers,9999-01-01,1
18789,Reinhold,Domenig,9999-01-01,1
18790,Florina,Rahier,9999-01-01,1
18799,Kshitij,Lunn,9999-01-01,2
18806,Akhilish,Petereit,9999-01-01,2
18809,Laurentiu,Munoz,9999-01-01,2
18811,Cheong,Oxenboll,9999-01-01,2
18817,Kristin,Xiaoshan,9999-01-01,1
18833,Roded,Majewski,9999-01-01,2
18835,Uwe,Lieblein,9999-01-01,2
18866,Fumiyo,Hettesheimer,9999-01-01,1
18888,Sajjan,Stassinopoulos,9999-01-01,1
18890,Pasqua,Litecky,9999-01-01,2
18919,Remco,Stille,9999-01-01,2
18921,Maren,Radwan,9999-01-01,2
18927,Muneo,Msuda,9999-01-01,1
18933,Barun,Panienski,9999-01-01,3
18943,Anneli,Rando,9999-01-01,2
18946,Gio,Warwick,9999-01-01,2
18955,Ziya,Flexer,9999-01-01,2
18979,Girolamo,Fujisawa,9999-01-01,1
18980,Weiye,Kawashimo,9999-01-01,3
18986,Pintsang,Babu,9999-01-01,2
18989,Goh,Quittner,9999-01-01,2
18994,Leszek,Mitsuhashi,9999-01-01,2
19006,Martina,Hempstead,9999-01-01,1
19012,Gal,Panangaden,9999-01-01,2
19014,Jiafu,Danecki,9999-01-01,1
19027,Ferdinand,Nanard,9999-01-01,2
19029,Khosrow,Jiang,9999-01-01,3
19031,Rosella,Pollock,9999-01-01,1
19035,Fuqing,Bellone,9999-01-01,2
19036,Sampalli,Vesna,9999-01-01,2
19037,Lucien,Bernardeschi,9999-01-01,2
19042,Rosita,Levergood,9999-01-01,1
19048,Nikolaus,Radhakrishnan,9999-01-01,2
19049,Breannda,Picht,9999-01-01,1
19051,Marek,Cappello,9999-01-01,1
19076,Hein,Ferretti,9999-01-01,2
19089,Badri,Ellozy,9999-01-01,2
19109,Jenwei,Denis,9999-01-01,2
19114,Jayson,Pietracaprina,9999-01-01,2
19120,Giri,Qiwen,9999-01-01,2
19129,Bowen,Jiafu,9999-01-01,1
19134,Seongbin,Bakhtari,9999-01-01,1
19147,Chaitali,Bennis,9999-01-01,2
19151,Jeanne,Peral,9999-01-01,2
19154,Inderjeet,Denna,9999-01-01,2
19160,Tetsurou,Jervis,9999-01-01,1
19162,Chinho,Fadgyas,9999-01-01,1
19192,Yinlin,Schusler,9999-01-01,2
19201,Arto,Sommen,9999-01-01,1
19205,Moto,Sinitsyn,9999-01-01,1
19206,Wanqing,Pellegrinelli,9999-01-01,2
19209,Berhard,Encarnacion,9999-01-01,1
19244,Guenter,Vitiello,9999-01-01,1
19249,Saniya,Iivonen,9999-01-01,1
19256,Rosita,Riexinger,9999-01-01,2
19259,Anoosh,Pelc,9999-01-01,2
19268,Adit,Papastamatiou,9999-01-01,1
19294,IEEE,Schoegge,9999-01-01,1
19310,Bouchung,Guerreiro,9999-01-01,2
19318,Xianlong,Halevi,9999-01-01,2
19328,Yannik,Smeets,9999-01-01,1
19329,Alair,Marletta,9999-01-01,1
19332,Changho,Khamsi,9999-01-01,2
19333,Sanjeeva,Schrooten,9999-01-01,1
19335,Susanta,Khalid,9999-01-01,1
19353,Mayumi,Schaar,9999-01-01,1
19356,Masato,Prenel,9999-01-01,1
19381,Xiahua,Holburn,9999-01-01,2
19393,Boaz,Back,9999-01-01,1
19394,Charmane,Bahl,9999-01-01,2
19397,Arnd,Diderrich,9999-01-01,2
19406,Sakthirel,Lindenbaum,9999-01-01,3
19419,Palash,Bernardeschi,9999-01-01,2
19422,Florian,Budinsky,9999-01-01,2
19425,Xuejia,Pettey,9999-01-01,2
19453,Baoqiu,Buescher,9999-01-01,1
19454,Taisook,Hutter,9999-01-01,1
19467,Mitchel,Ecklund,9999-01-01,2
19487,Huiqun,Cannane,9999-01-01,2
19488,Maris,Perly,9999-01-01,1
19493,Caolyn,Tramer,9999-01-01,2
19501,Kokou,Baranowski,9999-01-01,2
19503,Jaana,Papsdorf,9999-01-01,1
19511,Jamaludin,Fujisaki,9999-01-01,1
19515,Keiichiro,Gurbaxani,9999-01-01,2
19518,Genta,Vieri,9999-01-01,1
19543,Chaitali,Perl,9999-01-01,1
19546,Kwan,Penz,9999-01-01,1
19565,Zito,Riesenhuber,9999-01-01,1
19580,Stein,Tagansky,9999-01-01,2
19583,Edwin,Veccia,9999-01-01,1
19586,Hirochika,Minakawa,9999-01-01,1
19602,Sandeepan,Olivero,9999-01-01,1
19612,Chenxi,Erdmenger,9999-01-01,2
19616,Niranjan,Uchoa,9999-01-01,1
19617,Mircea,Landherr,9999-01-01,2
19621,Radhakrishnan,Albarhamtoshy,9999-01-01,2
19624,Younwoo,Wolniewicz,9999-01-01,2
19629,Stepehn,Matzke,9999-01-01,1
19633,Tayeb,Nourani,9999-01-01,2
19634,Phuoc,Etalle,9999-01-01,2
19637,Dipayan,Papastamatiou,9999-01-01,2
19639,Sibyl,Terlouw,9999-01-01,2
19640,Tonny,Francisci,9999-01-01,1
19644,Jackson,Isaac,9999-01-01,1
19653,Gay,Crooks,9999-01-01,1
19661,Sangeeta,Speckmann,9999-01-01,2
19663,Sverrir,Navazio,9999-01-01,2
19665,Khalid,Zielinski,9999-01-01,1
19667,Munenori,Matzel,9999-01-01,2
19669,Shem,Honiden,9999-01-01,2
19674,Mart,Varley,9999-01-01,2
19675,Isamu,Herath,9999-01-01,2
19678,Xiping,Plotkin,9999-01-01,2
19708,Ortrud,Biros,9999-01-01,1
19709,Xiaopeng,Asmuth,9999-01-01,1
19712,Kristine,Litzler,9999-01-01,2
19720,Kwangyoen,Maksimenko,9999-01-01,2
19723,Xuejun,Magalhaes,9999-01-01,1
19724,Visit,Hasham,9999-01-01,2
19728,Candido,Ramsey,9999-01-01,2
19737,Harngdar,Cools,9999-01-01,1
19738,Giri,Sury,9999-01-01,2
19744,Aleksander,Skafidas,9999-01-01,2
19758,Rildo,Birdsall,9999-01-01,2
19766,Saeed,Munke,9999-01-01,2
19771,Aral,Katalagarianos,9999-01-01,1
19777,Halsur,Ferretti,9999-01-01,2
19791,Kankanahalli,Azulay,9999-01-01,2
19804,Tamiya,Benzmuller,9999-01-01,1
19814,Subhrajyoti,Rosaz,9999-01-01,2
19826,Fox,Christ,9999-01-01,1
19828,Dannz,Maliniak,9999-01-01,2
19839,Tadahiro,Hempstead,9999-01-01,2
19841,Adil,Straney,9999-01-01,1
19843,Mohamadou,Peir,9999-01-01,1
19849,Weicheng,Serre,9999-01-01,1
19874,Xuejia,Kuzuoka,9999-01-01,2
19882,Thanasis,Demri,9999-01-01,2
19901,Tsvetan,Stasinski,9999-01-01,1
19904,Mototsugu,Rosenbaum,9999-01-01,2
19933,Taizo,Bharadwaj,9999-01-01,2
19940,Reinhard,Einsfeld,9999-01-01,2
19943,Shimshon,Schoegge,9999-01-01,1
19946,Owen,Levasseur,9999-01-01,1
19950,Jaroslava,Kusakari,9999-01-01,2
19955,IEEE,Conry,9999-01-01,2
19975,Mabry,Geffroy,9999-01-01,2
19982,Khatoun,Baba,9999-01-01,2
19984,Zhonghui,Taubenfeld,9999-01-01,2
19996,Berni,Chinen,9999-01-01,1
20006,Geoff,Birnbaum,9999-01-01,2
20013,Jaewoo,Lanphier,9999-01-01,2
20022,Felicidad,Bellone,9999-01-01,1
20024,Martine,Kambil,9999-01-01,2
20037,Tse,VanScheik,9999-01-01,2
20039,Udo,Harbusch,9999-01-01,2
20042,Margareta,Munck,9999-01-01,1
20043,Chikara,Adachi,9999-01-01,2
20055,Hairong,Swiss,9999-01-01,1
20059,Pranay,Panwar,9999-01-01,1
20060,Chrisa,Attimonelli,9999-01-01,2
20063,Guttorm,Carrere,9999-01-01,2
20065,Mana,Onuegbe,9999-01-01,1
20068,Masali,Rouquie,9999-01-01,2
20069,Guenter,Huhdanpaa,9999-01-01,2
20075,Mikhail,Oberman,9999-01-01,2
20091,Janalee,Bach,9999-01-01,2
20117,Yoshimitsu,Hanabata,9999-01-01,2
20119,Josyula,Shigei,9999-01-01,1
20121,Oldrich,Bazelow,9999-01-01,1
20148,Ibibia,Polupanov,9999-01-01,2
20159,Isamu,Valiente,9999-01-01,1
20169,Gil,Zuberek,9999-01-01,2
20170,Emdad,Himler,9999-01-01,2
20171,Kazuhira,Murtha,9999-01-01,2
20181,Thodoros,Wegerle,9999-01-01,1
20186,Jianhua,Narahari,9999-01-01,1
20189,Mark,Nanard,9999-01-01,2
20218,Ioana,Gihr,9999-01-01,2
20222,Baziley,Rettelbach,9999-01-01,1
20245,Halsur,Fujisawa,9999-01-01,1
20251,Cristinel,Unno,9999-01-01,1
20259,Yannik,Bratten,9999-01-01,1
20265,Amalendu,Willoner,9999-01-01,2
20266,Ekawit,Kakkad,9999-01-01,1
20284,Monique,Parascandalo,9999-01-01,1
20305,Gou,Birnbaum,9999-01-01,1
20316,Kellie,Krybus,9999-01-01,2
20325,Katsuyuki,England,9999-01-01,2
20334,Miquel,Frijda,9999-01-01,1
20336,Magy,Wolniewicz,9999-01-01,1
20339,Masami,Jumpertz,9999-01-01,2
20346,Jeong,Antonakopoulos,9999-01-01,1
20358,Arve,Peir,9999-01-01,1
20367,Bernt,Takanami,9999-01-01,2
20368,Denis,Samarati,9999-01-01,1
20392,Terresa,Sidje,9999-01-01,1
20402,Szabolcs,Shrader,9999-01-01,2
20403,Rildo,Reinhard,9999-01-01,1
20407,Pranas,Genther,9999-01-01,1
20408,Debatosh,Smailagic,9999-01-01,2
20425,True,Schapiro,9999-01-01,1
20435,Oguz,Homond,9999-01-01,2
20436,Rasiah,Kavraki,9999-01-01,2
20450,Abdelwaheb,Binkley,9999-01-01,2
20454,Nidapan,Gunderson,9999-01-01,1
20456,Sigeru,Highland,9999-01-01,1
20489,Boguslaw,Garrabrants,9999-01-01,2
20490,Soenke,Douceur,9999-01-01,1
20494,Lucien,Pagter,9999-01-01,2
20498,Suvo,Gini,9999-01-01,2
20528,Dines,Bednarek,9999-01-01,2
20530,Nevio,Katiyar,9999-01-01,2
20534,Rosita,Kalloufi,9999-01-01,2
20545,Woody,Chaudhury,9999-01-01,2
20548,Edwin,Bugrara,9999-01-01,2
20550,Koichi,Kabayashi,9999-01-01,1
20558,Toong,Panangaden,9999-01-01,2
20585,Bernd,Butterworth,9999-01-01,2
20586,Akeel,Clouatre,9999-01-01,2
20602,Martins,Dratva,9999-01-01,1
20606,Marjo,Speer,9999-01-01,2
20621,Arumugam,Navazio,9999-01-01,2
20624,Xiong,Nanard,9999-01-01,1
20625,Uno,Cusworth,9999-01-01,1
20626,Hercules,Varman,9999-01-01,1
20631,Masaki,Heiserman,9999-01-01,1
20635,Fumino,Baja,9999-01-01,1
20636,Hsiangchu,Collavizza,9999-01-01,2
20651,Alexius,Vickson,9999-01-01,2
20666,Shushma,Linares,9999-01-01,2
20674,Maria,Avouris,9999-01-01,2
20693,Yefim,Flasterstein,9999-01-01,2
20708,Aemilian,Arlazarov,9999-01-01,2
20716,Nikolaos,Basart,9999-01-01,1
20728,Billie,Sessa,9999-01-01,2
20751,Nitsan,Zyda,9999-01-01,2
20755,Jungsoon,Szilard,9999-01-01,2
20757,Ingemar,Taubman,9999-01-01,2
20765,Steve,Viele,9999-01-01,2
20766,Chenyi,Conry,9999-01-01,2
20793,Pranav,Luft,9999-01-01,2
20794,Shaz,Rathonyi,9999-01-01,2
20813,Srinidhi,Sinicrope,9999-01-01,2
20820,Otilia,DeMori,9999-01-01,2
20828,Brewster,Sewelson,9999-01-01,2
20836,Jingling,Alameldin,9999-01-01,1
20857,Jinxi,Werthner,9999-01-01,1
20860,Szabolcs,Michaels,9999-01-01,2
20881,Duangkaew,Hainaut,9999-01-01,1
20903,Yagil,Kemmerer,9999-01-01,1
20923,Menkae,Miara,9999-01-01,2
20929,Along,Hebden,9999-01-01,1
20958,Ashish,Eiron,9999-01-01,1
20964,Clyde,Erez,9999-01-01,1
20965,Tadanori,Bahl,9999-01-01,2
20968,Nimmagadda,Rijsenbrij,9999-01-01,1
20974,Hisao,Yavatkar,9999-01-01,2
20979,Pradeep,Kumaresan,9999-01-01,2
20987,Domenick,Rabejac,9999-01-01,2
21007,Christfried,Junet,9999-01-01,1
21011,Demin,Zedlitz,9999-01-01,2
21019,Oksana,Brodie,9999-01-01,1
21037,Kensei,Casley,9999-01-01,1
21044,Mack,Rajala,9999-01-01,2
21054,Saeko,Sichman,9999-01-01,2
21078,Shaw,Bolotov,9999-01-01,1
21092,Chikara,Montresor,9999-01-01,1
21109,Lech,Chenoweth,9999-01-01,2
21110,Shaowei,Solares,9999-01-01,2
21127,Ziyad,Coorg,9999-01-01,1
